Speaker Name,イン点,アウト点,文字起こし,色選択
千葉,01:19:28:13,01:19:33:03,だから重要なのはその部分。 だから重要なのはその部分。,Lavender
東島,01:19:33:05,01:19:34:10,そうですね。 そうですね。,Violet
千葉,01:19:34:12,01:19:39:01,人という集団の中で遺伝的な優劣を決めるべきではない。 人という集団の中で遺伝的な優劣を決めるべきではない。,Lavender
東島,01:19:39:04,01:19:43:19,ん。 ですね。 そうですね。そうですね。確かにそっちですね。,Violet
千葉,01:19:43:21,01:19:50:09,だからなんだろうから。人が進化してきましたというところで方向性を考えるのは範囲か。,Lavender
東島,01:19:50:10,01:19:50:20,なと。なるほど。,Violet
千葉,01:19:50:22,01:19:58:05,だから霊長類から人が進化してきましたというところで方向性を考えるのは許容範囲かなと。これは人によるかな。そこにすでに人というなんか。 これはでも人にいるから。そもそもそこにすでに人というなんか。,Lavender
千葉,01:19:58:07,01:20:03:05,特別な位置づけをすること自体に問題があると考える人がいるかもしれない。 特別な位置づけをすること自体に問題があると考える人がいるかも。,Lavender
東島,01:20:03:07,01:20:05:17,そうですね。 しれない。そうですね。そうだ。,Violet
千葉,01:20:05:19,01:20:14:12,つまり、徹底的に文化人類学って人を中心というか、ある文化を中心にして人の他の文化を解釈しちゃいけないって言うじゃない。 つまり文化人類学って人通信っていうか、ある文化を中心にして人の他の文化を解釈しちゃいけないっていうじゃ。,Lavender
東島,01:20:14:12,01:20:15:06,ですか。 ないですか。,Violet
千葉,01:20:15:08,01:20:24:23,そうじゃなくて、それってよく何だろう自分の価値観を。 そうじゃなくて、それって何だろう。自分の価値観を。,Lavender
千葉,01:20:25:00,01:20:27:14,相手に投影する。これやっちゃいけないって。,Lavender
東島,01:20:27:16,01:20:29:11,言います。,Violet
千葉,01:20:29:13,01:20:36:09,相手に投影する。これやっちゃいけないって言うじゃないですか。それと多分、結局同じ考え方というのがもしかしたらどうなんですか。 それと多分、結局同じ考え方というのがもしかしたら。,Lavender
東島,01:20:36:11,01:20:39:24,どうですか。 そうですね。どうですか。,Violet
千葉,01:20:40:01,01:20:45:10,進化の部分では。要するに人が他の。 要するに人が他の。,Lavender
千葉,01:20:45:12,01:20:49:19,共通祖先から。 共通祖先から。,Lavender
千葉,01:20:49:21,01:21:00:14,変化していく過程で人を特別と見るのですか。それは人間中心のものの見方なんだけど、そういうことはしないものなんですか。実際は。 変化していく過程で。人を特別と見るのですか。それは人間中心、飲み物の見方なんだけど。そういうことはしないものなんですか。実際は。,Lavender
東島,01:21:00:16,01:21:23:21,自然人類の方ですか。でも自然人類の方も、結局やっぱり最初のスタートが人種というところからスタートしてる学問なんで。おっしゃるようにやっぱりそうですね、方向性とか、自分が後ろを振り返っているという前提でやってるんで。どうしても拭い切れないんですかね。 自然人類の方ですか。でも自然人類の方も結局やっぱり最初のスタートが人種ところからスタートはしてる学問なんで。おっしゃるようにやっぱりそうですね。方向性とか、やっぱり自分が後ろを振り返っているという前提でやってるんで。どうしても拭いきれないんですかね。,Violet
千葉,01:21:23:23,01:21:47:01,人を、なんていうのかな、例えば進化心理学でも割と古い、すごく古い表記、最終表記以前の今の現在のような文化が発展する以前の状態から人の行動とかを捉えるでしょう。そういうのであればいいと思うんだけど、現在の私たちの生き方。 人を。例えば進化心理学でも割と古い、すごく古い表記。最終商品以前の。まだ今の現在のような文化が発展する以前の状態から人の行動とかを捉えるでしょう。そういうのであればいいと思うんだけど、現代の私たちの生き方。,Lavender
東島,01:21:47:02,01:21:47:18,そうですね。 そうですね。,Violet
千葉,01:21:47:18,01:21:56:08,それに進化を絡めてしまうと、遺伝子レベルの進化というのを考えてしまうのは非常に問題なのかなと。そこの使い分けをしておけばいいんじゃないかなと思いますけどね。 それに進化を絡めてしまうと、遺伝子レベルの進化というのを考えてしまうのは非常に問題なのかな。 使い分けをしておけばいいんじゃないかなと思います。,Lavender
東島,01:21:56:09,01:22:11:07,バリエーションとそのグラデーションというか、何かが違うんですけど、割とそこがごっちゃになる時があるので。 ランク付けをするようなもんではないんですよ。 けどね。そうですね。なんかバリエーションとそのグラデーションというか何かが違うんですけど、わりとそこがごっちゃになる時があるので。なんて言いますかね、ランク付けをするようなもんではないんですよね。,Violet
千葉,01:22:11:09,01:22:12:22,そうでないと人種差別とか。 そうなんです。いわゆる人種差別。,Lavender
東島,01:22:12:22,01:22:13:19,ね。 とかになってしまいます。,Violet
千葉,01:22:13:19,01:22:24:24,そういうのになってしまうし。今は特に排外主義が非常に何ていうのかな。問題になるくらい非常に。 し、今は特に排外主義が非常に何ていうのかな、問題になるくらい。,Lavender
千葉,01:22:25:01,01:22:34:19,表に出てきてしまっているので、それと進化の考え方、今言ったような非常に問題のある進化の考え方が結びつくのは非常に危険だと、それはそう思うので、やはりそこのところは注意しておかないといけないでしょうね。でも、そう、そうだと思うんですけどね。 表に出てきてしまっているので。それと進化の考え方、今言ったような非常に問題のある進化の考え方が結びつくのは非常に危険だと。,Lavender
東島,01:22:34:21,01:22:35:06,そうですね。,Violet
千葉,01:22:35:08,01:22:40:02,そう思うので、そこのところは注意しておかないといけないです。,Lavender
東島,01:22:40:03,01:22:40:21,よね。そうですね。,Violet
千葉,01:22:41:00,01:22:42:10,今日も。,Lavender
東島,01:22:42:10,01:22:45:03,思うんですけどね。,Violet
東島,01:22:45:05,01:22:50:03,どうですか。気をつけないとなと思って受けます。 ね。どうですか。いやほんと気をつけないとなと思ってます。いけます。,Violet
D,01:22:50:05,01:22:57:15,すいません。振った方も。 すいません。振った方もこの話を。あなたの仕事の話をしてなかった。,Rose
D,01:22:57:17,01:23:03:13,話を。楽しそうな話をしてくれた。,Rose
D,01:23:03:15,01:23:24:18,ややこしい研究倫理みたいなところって、別に何だろうかな。その話は取れたかというと、してもらったのでもう大丈夫なんですけど。最後この番組ラストもやっぱりこの環境の外でやってるよっていうのを、何となくこう印象づけて終わりたいなというふうに思うんですけど。 ややこしい。研究倫理みたいなところって。別に何だろうかな。その話はもう取れたんで。取れたというか。してもらったので。もう大丈夫なんですけど。最後この番組ラストもですね、やっぱりこの環境の外でやってるよっていうのを。なんとなくこう印象づけて。終わりたいなというふうに思うんですけど。,Rose
D,01:23:24:20,01:23:33:14,なんか最後にまた。すいません。また無茶ぶりで。この辺生き物いないよねって。て話したと思うんですけど。,Rose
D,01:23:33:16,01:23:42:12,最後にまたすいません、ぐちゃぐちゃで生きていないよねって話したと思うんですけど。あの、そうは言っても都内で結構有数の広さの自然ではあるとは思うんですが。 そうは言っても都内で結構有数の広さの自然ではあるとは思うんですが。,Rose
D,01:23:42:14,01:23:45:16,わかりました。,Rose
D,01:23:45:18,01:23:55:02,分かりましたが、なんか生き物の扱いとかは忙しくしているという話にならないようなことが。 怒りの中であるとかにもなんか生き物の扱いとかはいいそうな気もするし。てにみたいなこと。,Rose
東島,01:23:55:04,01:23:57:21,また噴水。,Violet
東島,01:23:57:23,01:24:02:12,なんか。,Violet
D,01:24:02:14,01:24:06:00,感じです。 ノイズですよね。,Rose
千葉,01:24:06:02,01:24:14:07,要するに最後は自然と関連付けてやればいいんですね。わかりました。えっと。 要するに最後は自然と関連づけて。 いればいいですね。 と。,Lavender
東島,01:24:14:09,01:24:16:20,今進めて。 今今スズメぐらいしかいない。将来の。,Violet
千葉,01:24:16:22,01:24:31:11,将来の人類学者として、人類の将来に何か思うところあります。このままいった時に、将来の人類の社会ってどうなるかっていう。 人類学者として、人類の将来。 思うところあります。そのままいた時に将来の人類の社会となるか。,Lavender
東島,01:24:31:13,01:24:36:12,でしょうね。全体的になんかつまらなくなりそうな気がする。 まあなんでしょうね。全体的になんかつまらなくなりそうな気がするんですよ。,Violet
千葉,01:24:36:12,01:24:36:18,んです。,Lavender
東島,01:24:36:22,01:24:39:06,なる。,Violet
東島,01:24:39:08,01:24:55:09,問題ですかね。こう、コロナの影響もあったのかもしれないですけど。だんだんみんな小さくまとまって。なんか冒険をしなくなって、だんだんアンパイを取ることで、それぞれの対立も深くなっていくので、なかなかつまんない世の中になるなというのが。 まあ、なんですかね、コロナの影響もあったのかもしれないですけど、だんだんみんな小さくまとまって、なんか冒険をしなくなって、だんだん安パイをとるというか、それぞれの対立も深くなっていくので、なかなかつまんない世の中になるなというのは。,Violet
千葉,01:24:55:14,01:24:57:22,つまりそれは多様性が失われるということです。 つまりそれは多様性が失われるということ。,Lavender
東島,01:24:57:23,01:25:00:18,かね。なんか効果じゃないですか。 なのか。そうですね。投資効果じゃないですけど。,Violet
千葉,01:25:00:21,01:25:27:12,あとは今ほら、人間がこの100年で環境を大きく改変する力を得たでしょう。人類学者としては、人類が環境をどんどん変えていく。これこそが人類の持つ他の生物と大きく違う役割なんですよね。過去の歴史でもそういうことはあったんですよ。 あとは今ほら、人間がこの100年で環境を大きく改善する力を疑っ。 人類学者としては、人類が環境をどんどん変えていく。これこそが人類の持つ。他の生物と大きく違う役割なんですよね。過去の歴史でもそういうことはあったんですよ。で、さっき鳥が飛んでるん。,Lavender
千葉,01:25:27:14,01:25:32:15,で、さっき鳥が飛んでるんです。,Lavender
東島,01:25:32:15,01:25:33:11,けど。 ですけど、止めまし。,Violet
千葉,01:25:33:11,01:25:39:09,たっていう声が聞こえて。あれって。,Lavender
千葉,01:25:39:11,01:25:47:17,確証はないんですけど、なんかちょっと影が見えないですけど。あれなんていう名前だったかな。緑はインコだと思うんです。,Lavender
東島,01:25:47:19,01:25:50:22,外来種ですか。外来種任せ。,Violet
千葉,01:25:50:24,01:26:07:11,さっきっていう声が聞こえて、あれって。いや、確証はないんですけど、なんかちょっと影が見えたんですけど。あれなんていう名前だったかな。緑色のインコのように思うんですよ。大丈夫ですか。外来種任せ。ほんわかせ任せ。本そうそうそうそうって言ってるやつ。 あれじゃないかと思うんですよね。熱帯の鳥が。あれあれは違う。あれはスズメあるいはスズメで、スズメは意外に減ってるんですよね。これこれこれ若手これじゃないかと思う。さっきの。でもスズメが減ってでも要するに生態系が変わってるんですよね。 本任せ。 てるやつだと思うんですよね。熱帯の鳥が。あれは違う。 いじめは意外に減ってるん。,Lavender
東島,01:26:07:11,01:26:09:12,ですよね。減ってます。,Violet
千葉,01:26:09:14,01:26:27:19,要するに温暖化してる。で、なんか物者によると今の東京って。 これこれ。インコじゃないかと思う。爪が減ってて、要するに生態系が変わってるんですよ。温暖化してる。で、なんか物ものによると今の東京って。,Lavender
千葉,01:26:27:21,01:26:48:06,戦前の鹿児島にほぼ匹敵する気候らしいんですよ。だからもうだんだんこのままいくと熱帯になるということで。だから確かにインコが空を飛ぶような。そういう世界になりつつあるわけですけど。これを。 戦前の鹿児島にほぼ匹敵する気候らしいんだから。もうだんだんこのままいくと。熱帯になる。そうですから。確かに。 世界になると。 これを。,Lavender
千葉,01:26:48:08,01:27:14:11,どういうふうにこのまま行ったら。非常にまずいことになるなっていうのは、まあこの状況を見ればね、なんとなく想像つくわけですよね。スズメがいなくなって、その代わりに熱帯の鳥がなぜか入るようになる。で、なんかつい最近は巨大な台風が発生してて、そうすると気候変動の影響というのはすごく危惧される。 どういう風にこのまま行ったら。非常にまずいことになるなっていうのは。この状況を見れば。なんとなく想像つくわけです。 その代わりネタの取り方がいいの。で、なんかつい最近はクライナ回復が発生し。,Lavender
千葉,01:27:14:13,01:27:43:06,そうすると人類って今の生き方じゃダメってことですよね。やり方を変えないといけないということですよね。人類学者としては、今までの長い文化人類学も含めて、進化の歴史、文化進化の全部踏まえて、今まで人の歴史を見てきたわけですけどね。 そういった中で、生き方、これまでの生き方とこれからの生き方を。 後、変動の影響がすごくあります。そうすると人類って今の形はダメってことですよね。やり方を変えないと。 人類学者としては、今までの長い文化人類学含めて、進化の歴史文化センターを全部踏まえて、今までの歴史を見てきたら、そういった中で形、これまでの書き方とこれからの生き方を。,Lavender
千葉,01:27:43:08,01:28:06:16,これまでの生き方からダメで、価値観がダメで変えなきゃいけないとするならば、それはどう変えるべきなのか。それともそれはそもそも可能なのか。人間の持っている遺伝的な部分、それから文化的な部分。それを踏まえた時に、この今の私たちはこうやってここで話ができるという、特にすごく暑くはない。 これまでの生き方がダメで、価値観がダメで変えなきゃいけないとするならば、それはどう変えるべきか、それともそれはそもそも可能なのか。人間の持っている元的な部分。それから文化的な部分。それを踏まえた時に、この今の私たちはこうやって。,Lavender
千葉,01:28:06:18,01:28:12:20,割と快適で、とりあえずハトもいる。 ここで話ができる。特にすごく暑くはないと書いてきて、とりあえずハト。,Lavender
東島,01:28:12:21,01:28:14:09,確かに。 も後もいる。確かに。,Violet
千葉,01:28:14:09,01:28:20:24,こういうところで。お話ができるという。この状況っていうのを。 こういうところでお話ができる。この状況というのを。,Lavender
千葉,01:28:21:01,01:28:33:18,維持するには、どういう風なライフスタイルも含めて、あるいはそういう進化的なことを考えたり、あるいは文化進化、そういったことを考えた時に、どういう風に変えなきゃいけないと思われ。 維持するには、どういう風なライフスタイルも含めて、あるいはそういう進化的なことを考えたり、あるいは文化進化したことを考えた時に、どういう風に変えなきゃいけない。,Lavender
東島,01:28:33:18,01:29:03:16,ますかね。そもそも変えられるのかっていうところは疑問ではありますね。結局、例えば一部の人間が書いたところで、結局また誰かが繰り返してしまって、歴史がどんどん繰り返されていたみたいに。つの地域がそれをやるでも、その時それをやらなかった地域が次また同じことをするっていう感じで、結局連鎖的に同じことがあちこちで起きていくんじゃないかなというふうに思いますが、最終的にはあんまりこの種は存続できないんじゃないかなというふうには正直思います。 難しいですね。そもそも変えられるのかっていうところは疑問ではありますね。結局、例えば一部の人間が書いたところで、結局また誰かが繰り返してしまって、歴史がどんどん繰り返されていたみたいに、一つの地域がそれをやる。でもその時それをやらなかった地域が次また同じことをするっていう感じで、結局連鎖的に同じことがあちこちで起きていくんじゃないかなというふうには思いますけど、最終的にはあんまりこの種は存続できないんじゃないかなというふうには正直思いますね。,Violet
東島,01:29:03:17,01:29:35:13,なんか文化人類学的にもどんどん文化ってものが画一化されてきて、多様性がそれこそ失われていくのではないかなと思って。環境へのとか恐怖とか、この人間ではどうしようもないっていうものがあったからこそ生まれた表現っていうのがあったんですけど、それが全部コントロールできるようになると、ただ全部かわいいとか、全部その管理できるものに収まってきちゃうので、そういう多様性もなくなってくるでしょうし、ネットワークが広まっていくことによって、そういうのがまた広まっていく。 なんか文化人類学的にもどんどん文化っていうものが画一化されてきて、多様性がそれこそ失われていくのではないかなと思います。環境への畏怖とか恐怖とか、この人間ではどうしようもないっていうものがあったからこそ生まれた表現っていうのがたくさんあったんですけど、それが全部コントロールできるようになると、ただ全部かわいいとか、全部その管理できるものに収まってきちゃうので、そういう多様性もなくなってくるでしょうし、ネットワークが広まっていくことによって、そういうのがまた広まっていく。,Violet
東島,01:29:35:16,01:29:47:00,そこから生まれてくるものもあるんでしょうけど、なんかこう、いったん周りと画一化しちゃうのかなと。それに満足できない人がまた何か作っていったらまた変わるのかもしれ。 そこから生まれてくるものもあるんでしょうけど、なんかこう、いったん周りと画一化しちゃうのかなと。それに満足できない人がまた何か作っていったらまた変わるのかもしれない。,Violet
千葉,01:29:47:00,01:30:01:17,ですけど、大半は人間が管理する、人工的に管理された生態系へとどんどん移っていくだろう。この水のような形はそのようになっていくだろうというのが。,Lavender
東島,01:30:01:19,01:30:02:11,今のままだとなるかなって。,Violet
千葉,01:30:02:13,01:30:21:12,ないですけど。じゃあ大半は人間が管理する、人工的に管理された生態系へと移っていくだろう。つまり、この噴水のような推計は、すべてこの噴水のようになっていくだろうというのが東島さんのお考えということですね。なるほど。それにはちょっと残念なところもあるけど、でもそういう時代になった時の人に、その時代になった時の人から見るとそれが当たり前なので、それがそれはそれでいいのかもしれないという考え方もできますよね。 なるほど。それにはちょっと残念なところもあるけど、でもそういう時代になった時の人に、その時代になった時の人から見るとそれが当たり前なので、それがそれはそれでいいのかもしれないという考え方もできます。,Lavender
東島,01:30:21:13,01:30:45:10,噴水がすごいポピュラーになってくると、またそれに満足できない人が自然ってどうだったのかといって、またその古文書、その当時とか写真を振り返ると、昔は山があったらしいとか、川が新しい市でまた人工的に山とか川を作って、またそれに満足できなくなった人がまた噴水を作ってっていう感じで、結局同じようなものが何パターンか繰り返されるような気はしなくもないです。 よね。そうですね。噴水がすごいポピュラーになってくると、またそれに満足できない人が自然ってどうだったのかって言って、またその古文書、その当時の古文書とか写真を振り返ると、昔は山があったらしいとか、川があったらしいといって、また人工的に山とか川を作って、またそれに満足できなくなった人がまた噴水を作ってっていう感じで、結局同じようなものが何パターンか繰り返されるような気はしなくもないです。,Violet
千葉,01:30:45:12,01:30:59:16,まあ、進化は方向性はないので、その状況状況にじて私たちはある意味広い意味での適応して生きていけばいいと。 進化方向性はないので。そうですね。その状況状況に応じて、私たちはある意味広い意味での適応して生きてそうですね。,Lavender
東島,01:30:59:18,01:31:02:13,思います。 とは思います。,Violet
千葉,01:31:02:15,01:31:23:08,僕らは割と短期的に物事を考えがちなんだけど。長期的に考える必要もあるけど、でも同時にその置かれた置かれた状況ごとに私たちはその問題を見つけて、それを解決してやっていくしかないということか。 まあ僕らは割と短期的に物事を考えがちなんだけど。長期的に考える必要もあるけど、でも同時にその置かれたお金と状況ごとに私たちはその問題を見つけて、それを解決してやっていくしかないということ。,Lavender
東島,01:31:23:09,01:31:29:01,なと思います。 かなとは思います。,Violet
D,01:31:29:03,01:31:46:04,ありがとうございました。ありがとうございました。最後まで本当にいろいろこちらの無茶なことだと感じました。というか、本当に1時間あっという間に。 ありがとうございました。ありがとうございました。最後まで本当に色々こちらの方が来ていただきました。というか、本当に1時間半という。,Rose
D,01:31:46:06,01:31:52:04,ありがとうございました。千葉さんの喋り方本当に。 ありがとうございました。本当にさんの喋り方。,Rose
東島,01:31:52:06,01:31:53:20,本当にめっちゃ。,Violet
千葉,01:31:53:22,01:31:57:19,戸島さんが。,Lavender
東島,01:31:57:21,01:31:58:20,いやいやいやいやいやいや。,Violet
千葉,01:31:58:22,01:32:03:13,めっちゃ。いや東島さんがすごい。やっぱりすごい。研究が優れてるっていうのと。 研究が優れ。,Lavender
D,01:32:03:15,01:32:06:16,てるん。面白いんですけど。それを噛み砕いて解釈して。質問しながら。っていうのは。,Rose
東島,01:32:06:16,01:32:10:09,本当にそうだと思います。,Violet
D,01:32:10:11,01:32:14:03,噛み砕いて解釈しながらっていうのは本当にエンターテイメントぶりがすごかった。 エンターテイメントぶりがすごかった。,Rose
D,01:32:14:05,01:32:21:17,放送でちょっと6月の真ん中ぐらいでですね。ですけど。,Rose
D,01:32:21:19,01:32:30:13,そうですね。ちょっと6月の真ん中ぐらいで。こっちで3年ですけど。今日この放送の広報用の写真を撮ったり。それてる様子をとらせていただきますので。引き続き本当に。 放送用の広報用の写真を撮り続けてる様子をテレビで見ますので、引き続き本当に。普段本当に近いかどうか分かりませんが。,Rose
東島,01:32:30:15,01:32:33:11,普段。,Violet
D,01:32:33:13,01:32:37:05,ここはもう本当に使うことがわかります。わかりました。,Rose
D,01:32:37:07,01:32:39:04,過激な話は。,Rose
東島,01:32:39:06,01:32:39:15,わかりました。,Violet
D,01:32:39:15,01:32:48:04,過激な話を。 ちょっと写真撮って。あとは痛いので。帰りになると思いますけど。 写真撮って、あとは二人の帰りになると思いますけど。,Rose
D,01:32:48:06,01:33:05:04,ここで中継現場の方が見送りしますので。そこまではマイクつけるという感じで。ここはここで一旦失礼しますけど、この後編集でまたいろいろとなるかもしれませんが、よろしくお願いします。どうも。 小寺家庭ケアの現場の一人が見送りしましたが、そこまでの前につけておいてという感じで。僕はここで一旦失礼しましたけど、この後編集でまたいろいろご相談するかもしれませんが、よろしくお願いします。,Rose
東島,01:33:05:06,01:33:08:03,ありがとうございます。,Violet
D,01:33:08:05,01:33:11:01,ありがとうございます。失礼します。 失礼します。,Rose
東島,01:33:11:03,01:33:13:06,ありがとうございます。ありがとうございます。,Violet
D,01:33:13:08,01:33:21:01,本店は一応ここまでなんですが、写真撮影中の雑談も一応収録はしているのです。 ここまでなんですが、写真撮影中の雑談。 収録はしている。のでちょっと。,Rose
千葉,01:33:21:01,01:33:21:18,が。,Lavender
D,01:33:21:20,01:33:28:05,マイクだけポンポンと撮らせていただき。 撮らせていただきます。,Rose
D,01:33:28:07,01:33:39:07,まずはそこの櫓の話とかも出てたので、こっち向きを。もうちょっと。 ですかね。先生たちこっち向いて大丈夫ですか。こっち向いて。今まで通り喋ってるから、こっちから勝手に取っても。 まずはそこの櫓の話とかも出てたので。こっち向きをもうちょっと何枚。こっちも先生たちこっち向いて。 こっちも今まで通り喋ってるから。入れるんですよね。勝手に通って。,Rose
東島,01:33:39:07,01:33:40:18,分かりましたので。 分かりました。,Violet
D,01:33:40:18,01:33:52:02,噴水出てば噴水をバックに。 ちょっと片付けをします。撮影何枚か撮らせていただい。 入りながらで噴水出てば。水をバックになって。ちょっと片付けをします。何枚か撮らせていただきます。じゃあ適当に。本編では。なんかこれ聞き忘れてたわ。みたいなような。,Rose
千葉,01:33:52:03,01:33:52:14,てきとうに。じゃあなんか。,Lavender
D,01:33:52:20,01:33:59:18,本編ではなんかこれ聞き忘れてたわ。みたいなような。,Rose
千葉,01:33:59:20,01:34:05:23,佐野先生ってご存知ですか。東北大にいるんですか。人類人類学の人なんです。 浅野先生ってご存知ですか。 人類人類学的。,Lavender
東島,01:34:05:24,01:34:14:17,けど、東北って解剖、医学部解剖にも人類があったと思うんですけど、まだあるんですよ。 なんです。東北って。解剖医学部解剖に昔人類があったと思うんですけど、まだあるんですか。,Violet
千葉,01:34:14:19,01:34:19:18,考古学。考古学系とネアンデルタール。それそれから現生人類デニソワ。その系の人なんですけど。 考古学言語学系とネアンデルタール。,Lavender
東島,01:34:19:20,01:34:21:01,人デルタある。,Violet
千葉,01:34:21:02,01:34:24:15,それから先生、テニスは。,Lavender
東島,01:34:24:17,01:34:25:09,そっちの人。,Violet
千葉,01:34:25:09,01:34:27:07,の形の人なんですけど。,Lavender
東島,01:34:27:09,01:34:29:17,東大系の人ですかね。 そっちの人なんですよ。じゃあ東大系の人ですかね。,Violet
千葉,01:34:29:19,01:34:39:19,どこの大学で出てたんだっけな。外国の大学出てたと思う。ドイツかなんか今そこにいるんですよ。もう大学は引退したので。 外国の大学で。 今そこにいるんですけども。大学は引退したので。,Lavender
東島,01:34:39:23,01:34:40:21,そこにある。,Violet
千葉,01:34:40:21,01:34:42:03,補足になって。,Lavender
東島,01:34:42:05,01:34:44:02,そこにあるんですか。すごいすごい。,Violet
千葉,01:34:44:02,01:34:47:05,ポスドクに。,Lavender
東島,01:34:47:08,01:34:49:00,すごいポスドク。,Violet
千葉,01:34:49:02,01:35:10:24,んですけど、発足になってるんです。ポスドクに始まり、ポスドクに終わる終わりで。ほんでちょうど人類学の自分で自分を雇用するような感じになってるんで、研究費があるんで、それで自分を自分で雇用するような形になっているので、人類学の先生とちょっと人類学興味があるので、東島さんのじゃないですけど、本当に面白いので、これ、これは本当に面白いなって。 人類学の自分で自分を雇用するような感じになってるんで。研究生がいつも自分で行動するような形になっているので、留学の先生には興味があるので。小島さんのですけど、本当に面白いのでこれ。これは本当に面白いな。本当ですか。,Lavender
千葉,01:35:11:00,01:35:11:22,本当ですか。,Lavender
東島,01:35:11:23,01:35:14:21,だからありがたいです。,Violet
千葉,01:35:14:23,01:35:25:07,だからちょっと自分もちょっと人類学興味があることもあって、佐野先生のところでちょっと今いるんですけど、文化進化もちょうどやっているので。 もうちょっと人類学興味があるということもあって、先生の方で。 文化進化の中でやっているので。,Lavender
東島,01:35:25:07,01:35:37:21,そうなんですね。私、実は今年から文化進化をしっぽの文化的な表現を集めてきて、どこから来たのかとか、やりたいな、研究費が取れない。 そうなんですか。私実は今年から文化進化をやろうとして。しっぽの文化的な表現を集めてきて、どこから来たのかとか、やりたいなと思って、研究費が取れたのでやろうと思っ。,Violet
千葉,01:35:37:22,01:35:39:09,どういう風にやるんですか。 たん。,Lavender
東島,01:35:39:10,01:35:54:18,とりあえず今集めてるんですけど、私、実は恥ずかしながら系統樹を書いたことがなくて、書こうかなと。形質を高度化していたところからやろうと。それこそ先生にご相談しなかったので、どうやってこれ系統樹にしたらいいですか。 ですか。とりあえず今集めてるんですけど、私、実はお恥ずかしながら系統樹書いたことがなくて、どうやって書こうかなと。形質を高度化していくところからやろうと思うんですけど、それこそ先生にご相談しなかったかもしれないし、どうやってこれ系統樹にしたらいいですか。,Violet
千葉,01:35:54:20,01:35:58:04,あの、なんだろう。,Lavender
千葉,01:35:58:06,01:36:19:19,一番文化進化の系統樹で一番厄介なのって、形質の取り方ですよね。だって遺伝子ってシンプルにコード化されてるから、その過程がはっきりしてきてるじゃないですか。だけど文化の場合って、うちにもなんか田村さんっていって、縄文土器の模様だがなんだか。 一番文化進化の系統樹で一番厄介なので、形質の取り方ですよねってシンプルにコード化されてるから、その過程がはっきりしてきてるじゃないですか。だけど文化の場合って、うちにも田村さんっていって、縄文土器の模様だかなんだか。,Lavender
東島,01:36:19:21,01:36:20:20,なですかね。 縄目ですかね、面白い。,Violet
千葉,01:36:20:20,01:36:25:05,をやってる人は。,Lavender
東島,01:36:25:05,01:36:25:23,いいですね。,Violet
千葉,01:36:26:00,01:36:40:07,そうそう。ITの進化をやってる人はいるんですけど、やっぱりね、その形質をどうその扱うか、そのどう変化するかということについても明確なモデルがないので、そこが一番のネックだって言ってましたね。 やっぱりね。その形質をどう。 扱うか、どう変化するかということについても明確なモデルがないので。 一番のネックだって言ってますね。,Lavender
東島,01:36:40:08,01:36:43:10,難しいんですよね。 難しいんですよ。,Violet
千葉,01:36:43:12,01:36:49:03,それ以外のところは単なるアルゴリズムなんで、大きな問題ではないと思うんですけどね。 自我のところは単なるアルゴリズムなんで問題ではないと思うんですけどね。,Lavender
D,01:36:49:05,01:36:52:10,つけながら帰り道に向かおうと思うんです。 マイクをつけながら帰り道に向かおうと思うんですけど。,Rose
東島,01:36:52:10,01:36:53:16,わかりました。,Violet
D,01:36:53:18,01:37:05:12,こっちに変えられますか。東京駅。 には。ちょっとこれを背負いたいので、そっちに向かいましょう。 こっちに変えられますか。東京駅。じゃあちょっとこれを背負い、体のこっちに向かいましょう。,Rose
東島,01:37:05:14,01:37:12:01,この座りにくかったですよね。大丈夫でしたが。大丈夫大丈夫。 この椅子、めっちゃ座りにくかったですよね。大丈夫でした。いや、申し訳ないなと思って。途中で変わった方がよかった。いやいやすいません。,Violet
千葉,01:37:12:03,01:37:13:23,いや逆に逆にそれだったら逆に良かっ。,Lavender
東島,01:37:13:23,01:37:15:05,たです。,Violet
千葉,01:37:15:07,01:37:19:09,逆に良かったです。それだったら。 それだったら。,Lavender
千葉,01:37:19:11,01:37:22:17,今日は雨を降らなくてよかったですね。雨降ったら。雨降ったらどうしたんだろう。,Lavender
東島,01:37:22:18,01:37:26:09,さっきのとこですか。 でも本当ですね。確かにさっきのとこですかね。,Violet
千葉,01:37:26:11,01:37:28:14,周りに。,Lavender
東島,01:37:28:15,01:37:29:18,確かに。,Violet
千葉,01:37:29:20,01:37:32:00,そうでしょうね。でも周りに人いっぱいいるし、周りに人いっぱいいるところで、ちょっとなんかやりづらいですよね。 いっぱいいるところで。,Lavender
東島,01:37:32:02,01:37:38:04,ちょっとやりづらいですよね。,Violet
東島,01:37:38:06,01:37:46:23,小笠原っていったことないんですけど。あれはあれですか。東京のあの埠頭から出るんですか。伊豆大島とかに行く。 小笠原って言ったことないんですけど。あれはあれですか。東京の埠頭から出るんですか。伊豆大島とかに行く。,Violet
東島,01:37:47:00,01:37:47:23,小笠原丸そうですね。 小笠原丸。,Violet
千葉,01:37:47:24,01:37:49:11,そうです。,Lavender
D,01:37:49:13,01:37:50:08,何回か。,Rose
東島,01:37:50:10,01:37:52:00,すごいです。 すごいですね。,Violet
D,01:37:52:02,01:37:53:10,ね番組。番組で。 番組で。,Rose
